date,signature,mint,traderPublicKey,txType,initialBuy,bondingCurveKey,vTokensInBondingCurve,vSolInBondingCurve,marketCapSol,link
2024-06-20T12:03:35.671Z,5K3muUXvvs1hi9qPhhqwRzEhTptQ3iV1EA1B2dSBFWuhXFVJbsCeqEVHAzsDmPnhgS9jerB9iyewxbDA6iVAuaBv,4mJtgqVAGfNm5qpSFAmMbLm4KucAzMRAcisR7X35pump,nwSvzqu2Xx6YHtaAjqUsYGfA1rTaYK3Ve2zyb7aygX8,create,46205741.626794,GoJRvbHtx4RG5Tyi8qrEz9pyBgXHf4yA4XTWrsky8Z2D,1026794258.373206,31.34999999999999,30.531919850885348,https://photon-sol.tinyastro.io/en/lp/4mJtgqVAGfNm5qpSFAmMbLm4KucAzMRAcisR7X35pump
2024-06-20T12:03:39.950Z,2UFnEdptxznyyPgShY4QzXadPAZ6SFqhJkGPMH8Cfhi7qhkfWvt7o6bKcG5Qn4hEyCzZNsuHUqpVkr89FGNZBwTQ,CgogVyx6v9z7xZFxCw4zjeRMaGtqFMXq9vcSkrz5pump,3q6J1Q4zgM6R4cKkD3io5DaRCSpK6wbCaaeP3wvBMKjy,create,67062499.999999,6FNApv3wR6EZYoPNCTYEXA3UCsPVFf8tMgZgYZc6Cm4d,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/CgogVyx6v9z7xZFxCw4zjeRMaGtqFMXq9vcSkrz5pump
2024-06-20T12:03:44.224Z,DB7qbDFS3nkSWzFzLbw553LbjCKRN297QyNTziNqExgreoKRnMGg3u78ypT5meNCLJfVf7DBV5qBgbqcgVspaKX,7qgfFBHfDFq5bRuoEXYTG2CyhVxeGn3355AfYna6tts6,EKhksHEL7CjEy7oPTWKQEgHe5W4rUSWp7fSs8fPSCn3z,create,4000000,7AKX5zFUNJnzM4j8cFPwidKweapVYBEGzqurFdgWhTVv,1069000000,30.112254443405053,28.168619685131013,https://photon-sol.tinyastro.io/en/lp/7qgfFBHfDFq5bRuoEXYTG2CyhVxeGn3355AfYna6tts6
2024-06-20T12:03:45.724Z,4CP3rGZGNfinYAgds4me7pWSNYA3A1WarAb2MAhFGVcCaSjQvnpLXi8XGocyCVKx3AYS4Q6dXQ4aQAWBPLrNkUSk,FVtzAHzyjyDMaChgrBrvbXozy779Vd9jnRCtuPAU6ozD,dHWwP9HrPK9kHhbxB64MeN5c7SsoSR4DBRsfgjcY7BM,create,31109311.084577,GFF8ZNg4S8coaZszAHstQMpqseT2NHByhehHhVCty4Qe,1041890688.915423,30.89575551683721,29.65354796384519,https://photon-sol.tinyastro.io/en/lp/FVtzAHzyjyDMaChgrBrvbXozy779Vd9jnRCtuPAU6ozD
2024-06-20T12:03:59.158Z,348DjVXdU9Sze3ZAoUKVNhp9X1D6jatr3E6Jvy77kbGnt6xB34wVHt9J8ZQkTyiPcHqw6zKzVYcnZr2aC7GcVwa4,4U6CXGPZch4rWFY7pYxhetdURAbaXyjHqH3nDLpjpump,AABazVjLa2eCRVDKkHM7te9uAuXRFpMEWriRheGGRPk9,create,34612903.225806,Dg6wf4absDTVjQuczsDpQuoiJnohJ5qQbC6yu4sWSioY,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/4U6CXGPZch4rWFY7pYxhetdURAbaXyjHqH3nDLpjpump
2024-06-20T12:04:04.278Z,4AvsJ3pYKrVnW1BnTT1Puapa3NEobek1aqD3EWWyEW6Cxk7uZhj4qHyEKb8Xf2Sjt3Ug31RFurQM8vPBuAyotnjN,JCZjQNyTa5g7QcGKNwuUdEPVB8EngaGzMRekLDv9pump,3LPQKRWiWDyfwQdk4zN6ZSqXRN72humSSrtzSjzNRTht,create,10623762.376237,5SkMyMsMVyii6mZjBD5X5WuFSci5Bdu7Jt9ArkN3z2Qn,1062376237.623763,30.299999999999983,28.520969245107143,https://photon-sol.tinyastro.io/en/lp/JCZjQNyTa5g7QcGKNwuUdEPVB8EngaGzMRekLDv9pump
2024-06-20T12:04:15.058Z,ej8nEFvGC7mQjmEeN95mq3MTwQQyZ5EUeZQbqhsDMDrqYFMVtyDtiqP1ain7yrxhmHZvv4h82wWqypiRa66Gycw,GinPfAe6kwHa5fXBadjeLREsrKyvCu4bUNUcxP9opump,6Vtt35MWYFqYxcCVzLNMnZ1LauyyavJSgpjqLxZky4sN,create,82538461.538461,3jAVux3yoXVQ1SNiibC8sXCaXMXNkh3d5VTAqLyrr3ho,990461538.461539,32.49999999999998,32.81298539919226,https://photon-sol.tinyastro.io/en/lp/GinPfAe6kwHa5fXBadjeLREsrKyvCu4bUNUcxP9opump
2024-06-20T12:04:40.663Z,5rYndaXJJHqqwTZLy6LFwtmFPQiD2RsrU86k2NVfmDDiduRCgv2RuigLKc6rBzo4KAGreQivFuehv6mxyK6iEqEZ,DEKsrRAkdEYw21tbsrkUbiXKTJoEf8Ba3osFdt59pump,4Z5nU8aBY2epr5u7YJfyJmKjpWajt6iKVLNHAdC5Dd1x,create,34612903.225806,3FkKwxm7M4DVzLBwWRv7ZhNhwxfVFyfmx5PNGLZhZpCE,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/DEKsrRAkdEYw21tbsrkUbiXKTJoEf8Ba3osFdt59pump
2024-06-20T12:05:06.897Z,47epWqNQCabCEJge7ttChZqDxtyjSPTTUwfap69Dkj82t2u3KPk4bQaRathmUfET9sEm7Aa8FCwbHa8ZCPqknTp6,BYybcTMG2GK9rYSTxp1La5U31ERzrVNHbSE57h7Dpump,5Ykvg19fppwVuzFEJXmpmw67f9ewavZYe7aDUv7XtHpm,create,34612903.225806,F3znAkvxWhhvTbtfH8Mj5uJxMMapGrw2d27R4AsbVMA4,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/BYybcTMG2GK9rYSTxp1La5U31ERzrVNHbSE57h7Dpump
2024-06-20T12:05:08.557Z,5dc3u99rQzKBupQVL9zeRzcN1pPAQrRQVtSNvaqoB7LS2Cve3utQTyMuvMN3QQHPFMkqQKTtrbsgbmahX6maN2ya,75fUNEwfZVm5MKCp1ep9QhgPoaHfP3zbmTkoE7cPxJDQ,rU28FhfcGtXV8XKs4Lo3UmfNFuHPMyQpwLUyt6zkFSV,create,34612903.225806,DLsW8r7xqErfdK35WJyKiJFHZqaNRJAoYcV4QFuJGVa2,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/75fUNEwfZVm5MKCp1ep9QhgPoaHfP3zbmTkoE7cPxJDQ
2024-06-20T12:05:37.681Z,3KAW8ZTDs1sGLfEdvy5fHj7CorQ1ofV3d84iuZd3nU7dTu34FA9RV8kDiMeBHrTFChhG6aKBCKNiU3QcC3KVkdrc,5DTXhnL95SMxgU41qhbLkL65idyUgq7cuxSNCw6npump,7wLGWKeXxRSzigsDCif4dZJUCxVVaeUpQhwtEP6Vxpkw,create,9922060.766182,8vLyRHqwk9CMekKmZjbBJS3tuCXaxhKAtg6YGdPG389P,1063077939.233818,30.27999999999999,28.483330226778484,https://photon-sol.tinyastro.io/en/lp/5DTXhnL95SMxgU41qhbLkL65idyUgq7cuxSNCw6npump
2024-06-20T12:05:49.048Z,2wH31FKbkkvZhVNF3AwgHiafL4fqKCeF9u8FnGVccX9eJtAmvwDTURbJw3dFA9h2x7gQRpEwjgRUgNsPzX8u5ckW,EpzyRyEMtSz1PdW1fdv7AL4Mk9M7GewVzYTVE7qupump,Dx4mGZ6jK1MrruckACQCLmCsTdvJtWM3xmXcAVrY5qdg,create,27870129.870129,7nWSkwSMJKp9epThRUZk8x3qigRCUtfmthxTzTSDQVVt,1045129870.129871,30.799999999999972,29.470021745883763,https://photon-sol.tinyastro.io/en/lp/EpzyRyEMtSz1PdW1fdv7AL4Mk9M7GewVzYTVE7qupump
2024-06-20T12:05:51.982Z,2LQ2EjpqKxadLGWjjmDKL7LcFW5xXFPcWKTAgNWiCqaEbQAFXyUaSdURG5HsMN8bmTbhQFufZwDiuPgiQiMyJvn1,7WfAF66AKXuUXL6KwkTXETBRnxYdRUazLDYF6yatpump,3pjjJ8c2PgbsY7xMEai6JkVtixiuipmhr71hZNq8JMkU,create,67062499.999999,7xcx1HcUYmZDgBdQKK6vBcyxXeSRqUyE7Y2DdNdZ2AcR,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/7WfAF66AKXuUXL6KwkTXETBRnxYdRUazLDYF6yatpump
2024-06-20T12:06:01.435Z,4xTkYCfJzjhonfSDbHKyWKmrNFozPpdfKHvxfdTp1TiTFbHyCuW7f6AQHLzfQwDZnPW1CC4rU6dGMy5EzLGNChpa,ECkqVFqCD83PGZmKcPsKmJrpGQKmz3FXyYdJ2Y6Zpump,GPt57Yy68S45xHJSbxAJUb5pYSAHUX6BR7vzEzFQ2sfV,create,51095238.095238,Dt6z22LiVG9XTj1wiXVMABWrivQnnHsw3pf4jVP251XY,1021904761.904762,31.499999999999996,30.82479030754892,https://photon-sol.tinyastro.io/en/lp/ECkqVFqCD83PGZmKcPsKmJrpGQKmz3FXyYdJ2Y6Zpump
2024-06-20T12:06:07.589Z,2ueBMnPrhtFf9KL28SjVhudC4FHacMLskudfREJ9oR8a24KDz1qssC5rZ29SgkFm8k8Gwdko6q98JsvXvWs6nPGw,A7sE3npgv5m9gpnj5sqtNprRWqiB96K2vWLdtDXy5VjP,28eYS6TwCiZKbfmwbYbGhqhgN9FUTSDorLk2ST9Yyhrs,create,51095238.093616,Go3LZb4vkNuD31Ph2RBw2neUJvjzE7vF3dZpJej3w8nE,1021904761.906384,31.49999999995,30.824790307451067,https://photon-sol.tinyastro.io/en/lp/A7sE3npgv5m9gpnj5sqtNprRWqiB96K2vWLdtDXy5VjP
2024-06-20T12:06:20.700Z,3kcNzj2pWAToLxbL5fJNcKzvnyqVoM9yMTSJKYYz7CemqEEac9P8c4aEGoWJg876UPnV6bsHCCaWKsXEsBZjxvq4,2Q78KkpKwB3iy7PT3nmv1FLxpfLZktW5dzJNLVMcpump,9smRnw5Aer1LnLFq62GArfJbRgdeqgMMT3BnjwTGseKa,create,714856.762158,DCnyQNNa5bUEhkSNRa5YyEVmfn4cbAVQEho1EWUVxBN9,1072285143.237842,30.019999999999985,27.996284560422463,https://photon-sol.tinyastro.io/en/lp/2Q78KkpKwB3iy7PT3nmv1FLxpfLZktW5dzJNLVMcpump
2024-06-20T12:06:30.355Z,37xc2HASp4Ty3rQAvneZ6bnxKqSVMRG5uDvfj6vb5RM4UccoXHWQmbeBkqFNSUBpXfF9HkQxHWwav5vrcZiAdCrS,9VxGj81A5WVKwaQNZq4xngNFL2B3BwDxDHzptLgDpump,518TqLiVZQuYtWQERkSru6Yw49gMcr2wVPBmhAzeghHN,create,67062499.999999,H6Dfwf6d131XBsDvzq49uNud6zZZfzMnEcF5CxyD7LqF,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/9VxGj81A5WVKwaQNZq4xngNFL2B3BwDxDHzptLgDpump
2024-06-20T12:06:34.192Z,kQVEEtNFfrU2snN7Fb1aTUeX6SvaQLHs9dAsMWnZJChnerJq8vvg4o8FEMUfdd2CMp3rLixU4i5LtVoivfE9C9N,FqZki9qwmu1TpKYzRNgHU8g5hpANAujQn1ywAb6Upump,HoV8sg2Ry7bik59TWUzbx5QhhKbHp72kn8n5QKVqD7pC,create,0,EskcusmEMFEdp2k4mSD4E1piB2NXYUDaZAxDTf1PV3xz,1073000000,30,27.958993476234856,https://photon-sol.tinyastro.io/en/lp/FqZki9qwmu1TpKYzRNgHU8g5hpANAujQn1ywAb6Upump
2024-06-20T12:06:47.064Z,4UmVeWQRrUUjBFbEfhvmoufkirR2xpZsVpkwsURU9RMeMs2VaK1uueo31ahBwxefYVw9SvGVH4xTZdnqKg6VxWWq,C37k55xeTyvbxTCL1rTJaPRNkiZrLr9pUyDReBeGpump,856fb8rHCvcYJL9kDBVDFVRFiJvwiBTf7HpUiUainWU2,create,34612903.225806,3VYMPNRxJcxBprdadh9CYaC59MZbYm2Pj3PxhBA4aoCN,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/C37k55xeTyvbxTCL1rTJaPRNkiZrLr9pUyDReBeGpump
2024-06-20T12:07:01.535Z,2EC6quPpxq6TuFFBXXGGb7sEkRrAsWxUrSVFDUjY2dX5MhdzfR9ATHNDtqaHbuFCcLPEA3MRTU3W69jftPF1bJjP,hrkrihzsCG3u9u7XGkobU34B41SfPoLgaxqEHiMpump,4r8EmUxHPD1KVTkhX2D3uhYY4TQRzdkhZeh3dFdYCBr9,create,47840764.33121,DfuDmE3AeRhLA1w9MYVJJH1gdTkxHVApFmsJo6d47DEH,1025159235.66879,31.399999999999995,30.629388008698342,https://photon-sol.tinyastro.io/en/lp/hrkrihzsCG3u9u7XGkobU34B41SfPoLgaxqEHiMpump
2024-06-20T12:07:04.782Z,2t3dPxmRo9eaHwS4hZxDrXjWK72Gzn5EhwEzxag36pwE9FjA2HoZGkYgFJ6vZVJcAC4hUW4cm8bkwXjVjipF4ekb,Dwe7wMF8C1r41uvs1z25LBFpKcPqke8RwP6bjmUZpump,3LPQKRWiWDyfwQdk4zN6ZSqXRN72humSSrtzSjzNRTht,create,10623762.376237,66vdxHtgA4bvF5i9YmcGkWpfadoRemgk73jrvWaWAruZ,1062376237.623763,30.299999999999983,28.520969245107143,https://photon-sol.tinyastro.io/en/lp/Dwe7wMF8C1r41uvs1z25LBFpKcPqke8RwP6bjmUZpump
2024-06-20T12:07:06.039Z,2t3dPxmRo9eaHwS4hZxDrXjWK72Gzn5EhwEzxag36pwE9FjA2HoZGkYgFJ6vZVJcAC4hUW4cm8bkwXjVjipF4ekb,Dwe7wMF8C1r41uvs1z25LBFpKcPqke8RwP6bjmUZpump,3LPQKRWiWDyfwQdk4zN6ZSqXRN72humSSrtzSjzNRTht,create,10623762.376237,66vdxHtgA4bvF5i9YmcGkWpfadoRemgk73jrvWaWAruZ,1062376237.623763,30.299999999999983,28.520969245107143,https://photon-sol.tinyastro.io/en/lp/Dwe7wMF8C1r41uvs1z25LBFpKcPqke8RwP6bjmUZpump
2024-06-20T12:07:11.382Z,nUp36HA5iBYrPzFtukSWP1kcCUPp1gQnCT3qvHEhbd9oihaHooKjDmK9NZEWhaupprQwdJchkQgpyWKhZzg1eyT,9nSLmMAErpTseJiPQ7hAsv8D8k68x6trcVbmRwLSpump,2bAXa6sZ3NzXBR96MdhRirjpx33MihDUhe6xS33VL8nR,create,126235294.117647,5hBADHZiYoEzDz7WDSmNxiQ77NHQZdqfZDqNoVLemEGJ,946764705.882353,34,35.91177384280832,https://photon-sol.tinyastro.io/en/lp/9nSLmMAErpTseJiPQ7hAsv8D8k68x6trcVbmRwLSpump
2024-06-20T12:07:11.730Z,5UkWrJziA8LXqXV8v2RKYnjZc3qwdSE1ucrhtxc7ch5TPCVrP8iUKBN3VkJfZkpVuwJJ1og1NoWxGJ3xJ8tA35x9,CrVHXBn4xh2YowXSLNSwDw5fKTL7wJwrQpbSFSBApump,958qMZpANveN8UtvPzZYE4pHUK69u4FksrGxF4nsba5N,create,37951768.488745,BkoXSxbGKnu9NUYdGL9PaLTNHRYe2uQfsj7UjLgtxMPe,1035048231.511255,31.09999999999997,30.0469089779434,https://photon-sol.tinyastro.io/en/lp/CrVHXBn4xh2YowXSLNSwDw5fKTL7wJwrQpbSFSBApump
2024-06-20T12:07:22.217Z,4ZJeataKqEMLCtjxromh1xZ1e8gEnrwxZmhDjvhobNZucDhYT7JcRydrM4FEkVkVLeqU5AuDgQVRNGrmefy4Lmjk,7rGUf3DqavAXSBt286vwgj474EDwCEewctTAMqFcpump,HoV8sg2Ry7bik59TWUzbx5QhhKbHp72kn8n5QKVqD7pC,create,51095238.095238,EXnvVibAJBcCBhXfGUVr4r7PcZxM7EdTWQEkLru2AzfD,1021904761.904762,31.499999999999996,30.82479030754892,https://photon-sol.tinyastro.io/en/lp/7rGUf3DqavAXSBt286vwgj474EDwCEewctTAMqFcpump
2024-06-20T12:07:36.825Z,DAaq2cBGxcatv649bKdupjDQrF6Pu5NvEvZuHs7poMy3Yr2U5EXC9gtagsTfbtTMDLjfNe7H85KtNvwURdgcotM,7DcNVXYiGs1JoBrdoYVG3HASJMp7htzhEi8XF67Kpump,DpTJCCorpYhxvdjTUigW48AsvNCJjcYxq6vGmYQiJf1S,create,26170731.707317,14WXmSbLEAws6bEfwNBDG79QfyuQq5ptbh1hmHkUt1FW,1046829268.292683,30.749999999999996,29.37441752096924,https://photon-sol.tinyastro.io/en/lp/7DcNVXYiGs1JoBrdoYVG3HASJMp7htzhEi8XF67Kpump
2024-06-20T12:07:40.875Z,24Uz7F2vBaMczU5stZzAB7bqPdNPdnnrGDVw7Sg9SLaidnuu6s6Qhf2vPr7EQHAMgNV8anQ3iuZrZj8TkPUXenPo,J6JQEvWpsHnWnvaFAEo6yUUvwNwuc7bgHMzy2gszpump,3q6J1Q4zgM6R4cKkD3io5DaRCSpK6wbCaaeP3wvBMKjy,create,3564784.053156,FetiYHzpyZ3yMiC7kC82hgzHuNAMRZyS25irHx8bvi1b,1069435215.946844,30.099999999999998,28.145697421559486,https://photon-sol.tinyastro.io/en/lp/J6JQEvWpsHnWnvaFAEo6yUUvwNwuc7bgHMzy2gszpump
2024-06-20T12:07:48.235Z,58VyyZoEz6z3Z7qfRx9U1VPGfFB7JbYazFHMSi8xbkGuYXTKuEWuTTmjcjHmcvSnz9JwzqgzG5Djs7hgT2NMd84S,2sUwjn4kaKSfZrxuHVRCzr8MvLX5HAD7RnuWcMttpump,BP4KB7AocWsTcXfTQWXrcYRtMikR5Hhm15ZUqFuo5HWu,create,67062499.999999,Fg9x8ZC3oDjHRLSH79j1XyxS22bdkGj8psmuL8263WFL,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/2sUwjn4kaKSfZrxuHVRCzr8MvLX5HAD7RnuWcMttpump
2024-06-20T12:07:54.539Z,ozJ3Chhtf6UZJTouv4XPQYreSjY24ddKfMv5N1mSkmZ1iMC97zKXhLjCw9WFwWvj2ULtU6Hw123r8CuUbxpuVan,6XUL6aNPxqoj7isSafxFkDMJcFcMTEShtmLq9V7kpump,KATtBinkZjoAGVEGoKeAm26BzFeZUzhXoqdQBR2YJgL,create,31252427.184466,7y9MkbQqYHCGXiKnYv4SP8pRbQd8Sp1QXveKpHeLwD2y,1041747572.815534,30.9,29.661696178937557,https://photon-sol.tinyastro.io/en/lp/6XUL6aNPxqoj7isSafxFkDMJcFcMTEShtmLq9V7kpump
2024-06-20T12:07:58.129Z,3jL1ogdtbavcsZ7aYRi3AyB4fNwyshfbcoZ4MXNny6QBTQbKbzSnqkTwyyizymTfqM4SZo3ppjaBtEqFLBntkWJP,4RqhNErgRhd7YfoKWJpiCxRLi7UsCNa4wCrFJwzWpump,9h1kyhunCrsKQkm3uh4k4kPvtZPJXdDUczPa3ymq6Dtd,create,97545454.545454,2GRpauUMf6ARzLUgGCdQVGfMU9pzDNi9oeeM6wJ6aXVM,975454545.454546,32.999999999999986,33.830382106244144,https://photon-sol.tinyastro.io/en/lp/4RqhNErgRhd7YfoKWJpiCxRLi7UsCNa4wCrFJwzWpump
2024-06-20T12:07:59.942Z,5ACAjCHEZ99XPwbSwpBj6ykPy5npXNuZ7BCnSUztamsqwD5BAFhr4gmEeaP8cVEAaUBTKNdsLApYpceqGMrFj9nc,TByGqT4vw8o1yRXQDzc7LBQRirVwYTGSCsTdJdapump,AiQEqMdiq69f4RFKjNssvWNCgMfiQGwSaXBNEoqFMvvb,create,67062500,6GbN4e6W2UWJgCWY4pWEgrrKWU4C1QDjo1Djt78i4FTh,1005937500,32,31.811121466293883,https://photon-sol.tinyastro.io/en/lp/TByGqT4vw8o1yRXQDzc7LBQRirVwYTGSCsTdJdapump
2024-06-20T12:08:05.541Z,5c6Vjm56NsGJk24M9eD8NqZmYYtt8aUER425MnD7DDDifbPgWDrrX59UB87htfPBb5RJd1QKy3WFmqtq7XcssW8M,6pdt9iDRUHcTrsAJomgkik9sces5JXpMF7TPEupPpump,AqWHNfp5QKP1DkkiXsebgBR4XhiRk6hk1PQYKtCagSL,create,34612903.225806,DgfemSuVCGaVexWPvQnvYDgVm7ssDAS9iKeNLs2mJnb9,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/6pdt9iDRUHcTrsAJomgkik9sces5JXpMF7TPEupPpump
2024-06-20T12:08:26.669Z,2LYpJbjYd5zBwmzXnC5n5fenEFmoihBK1hNmhS2dBLVF6xcDgqf3oMgVpLXNcVJtBHNwdnMWqmLUU3u3pDKjhWnZ,DH9rN6XdrG7vbj162CRbyyALnkV6Km71q1dDKzQjpump,6kCCSDrCenkMRuvQwrEaZxtGF67h3S37HKoSPBsQTTp3,create,97545454.545454,GriUjLsbe8iLc3xVnKH8b3FpD5CvjBkhMCtskA4qvMUZ,975454545.454546,32.999999999999986,33.830382106244144,https://photon-sol.tinyastro.io/en/lp/DH9rN6XdrG7vbj162CRbyyALnkV6Km71q1dDKzQjpump
2024-06-20T12:09:03.697Z,664QiXdZCmkE3PSUYqnkJvtuvjet2jf1MvvgN7Nd4pN6NEDBKPh2gQygBygkc3QsJb7eHx1CzutjhLgvnnqLL8hL,Hn8CyW5s9MMwSWL56MibY5nJJTQ364qay3MvNcv2pump,9Dz1Ktx6mf9docEnCAGeRTKKhWrs7s5FZEgbgLnyQAXY,create,67062499.999999,6g49ubhokciDq4KA4J5z11wjsnYHJPDkou1Cv2vhEeVZ,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/Hn8CyW5s9MMwSWL56MibY5nJJTQ364qay3MvNcv2pump
2024-06-20T12:09:19.066Z,23u5kQ2dBcpTXY1cSy9UcB2Gq67GsxUoQbrsqanwwrDx2uYMhTDevwvqiRd5XUrVaUGp6nfPC9sRL2camjEH76Hd,5oGhtd4Dixht6gJjvu7ZA8h7FX86RPTe4UGyzKTCpump,EDijpr9QRLepdYVrM52Sc81eQ3fWSdX5qEVqppqD7n1p,create,34612903.225806,2Ga1TfubKhWtKQ8W3bcPdNi83uaRnckk8PuJHv8L9TDZ,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/5oGhtd4Dixht6gJjvu7ZA8h7FX86RPTe4UGyzKTCpump
2024-06-20T12:10:11.817Z,KkGW4PjZcNHjNgTKTda65LDFX3vrsi1qHd8e5T9sEzG2LHoQczvrTcMHrZ1bQT4Kv4Ry8BJwr4tRYDzMiQ8FcHy,5fH9hChuhpZc57GeqUDTjtURkxh9S7AR4cXqQ8ntpump,4GzCQTVo8kPgcNihyjVVTGbXD3mwcZuqEcx7eLcuuCtS,create,67062499.999999,3woV74oyGyEX2VZ91FGG93xQRR5sCZQxfhRoNy3s4cnd,1005937500.000001,31.999999999999968,31.811121466293816,https://photon-sol.tinyastro.io/en/lp/5fH9hChuhpZc57GeqUDTjtURkxh9S7AR4cXqQ8ntpump
2024-06-20T12:10:12.124Z,4iyBPtRbjAwGAoXDo6xxe42JifUFBRqbY4FRfq7nCQw9f4Gvn6d7LJENfztf9DP2PcBEWe6NY3bR5eovVvUq1imt,Az2UvtzXB5ZZ6aaRjibbPpv788VnZFpaVMQjFqR7KG1A,FcW4TJXdsSk48fi38Y9Y4RJycCCMXPCSRaLUuWs7wTCD,create,97545454.545454,8xCJk1iVXx4bdJN8wMThKR8Ngrkt4KTpXo3kb3PBZo8d,975454545.454546,32.999999999999986,33.830382106244144,https://photon-sol.tinyastro.io/en/lp/Az2UvtzXB5ZZ6aaRjibbPpv788VnZFpaVMQjFqR7KG1A
2024-06-20T12:10:12.422Z,5S7UE9DSN8EdL88f3hbLYBprbFS4oTiAuyHsX1sQt75W5759486QDptvWsAG41FX2vWyLpuXsX5WYkynQJsWbpiA,ByRV8yg61oKDdqpXSLvDMwTbU8a1W1vDQ7iTLtCwpump,87PeaxQQb9VWV7A8UnYvz9LaGqRhYqJb8Pe7WMqYBLRd,create,0,AGcvttdvSjFq5o8cGTZcTNtA3nXKGgKSgU8QoTf4WDRd,1073000000,30,27.958993476234856,https://photon-sol.tinyastro.io/en/lp/ByRV8yg61oKDdqpXSLvDMwTbU8a1W1vDQ7iTLtCwpump
2024-06-20T12:10:18.784Z,3xDHsU36fUjfZdVcysTUBNa3HBaCNoqQdYxTHbbmpQZpfy8dp9BvHexatRQWmPkhnAgJormSQq2m7mzKJxRF2phP,Dnts7F7xVGjDbVvZVLjLUGaEwDfvntDxXpzvgQp1pump,37vworT8vMMtztec1weZwCmw1oCDTADrXfjW4sSyFMVy,create,34612903.225806,Agukqm8VyzMeo8svQTeqb6h2ZvULQ1xMupwZCsc4jx4V,1038387096.774194,30.999999999999986,29.853991922957412,https://photon-sol.tinyastro.io/en/lp/Dnts7F7xVGjDbVvZVLjLUGaEwDfvntDxXpzvgQp1pump
2024-06-20T12:10:19.616Z,2efxBEY5HPpakSVrCub7n6AgsfbZR914SSCoRjw6ZBzJCGjkPP4Adb5pWwsY2fLbMY6Tg57r4DbyxwaBJ8cVYi3N,JBeiAcxqZfCzhZUuV8sexuECianATv1zyfP98ACFcZTN,ARS6jdvvZen9t5hPXWT3Ci2515y9K7rNehazSfxkc2L1,create,714856.762134,GgYgvf9i4CViz9G88ggLNDtsgEQp3qN273xvbauXaaXq,1072285143.237866,30.01999999999931,27.996284560421206,https://photon-sol.tinyastro.io/en/lp/JBeiAcxqZfCzhZUuV8sexuECianATv1zyfP98ACFcZTN
2024-06-20T12:10:26.580Z,sqU7NYBwgNVtofssi3TaYQwpxqryqa3tD5jHBkM8NtGbBKjsAk5Qtm6EDoDHhCJcX1Km11288fDej4fTwF1h7pB,BER1Pqj1dTWFwdyy2VTiodwZQwqNGZo8w9DUi9wcpump,NoADYDtxH2r3spNQLwmVgWn433kurHugqT1LdTrFF8G,create,32935379.644588,GtVDjMLG4sKKZwMMyaftt3agC1Pu2yzX38M8oXbRRrxV,1040064620.355412,30.95,29.757766387076728,https://photon-sol.tinyastro.io/en/lp/BER1Pqj1dTWFwdyy2VTiodwZQwqNGZo8w9DUi9wcpump
2024-06-20T12:10:39.606Z,24uvXMyBHhuXDzaeeBgfjNoPxds4YbU3V452Y3VRjU3c4mCp9dzEaNs7qJH3vNJJZXjQQUHzU1eYeLbPHuasWWCh,G3cJQF1fzRF9ewckLDDKakD9S1N4wq9vHaxSVdwUpump,2DaEA7E64jTLULJYFm4dsxa5Tmr8a98Gs3XJSfNNXJJf,create,97545454.545454,27SpmkkVs4XNE5WpH12E7BRxqrQcyxj2C4BmaZSywJPi,975454545.454546,32.999999999999986,33.830382106244144,https://photon-sol.tinyastro.io/en/lp/G3cJQF1fzRF9ewckLDDKakD9S1N4wq9vHaxSVdwUpump
2024-06-20T12:10:58.245Z,671oXCsQENXfijdEYsVm78oKYA4z39Prmri9etvz684oYLQWbRz9nKLg43FHoejHNxXymxeMnsRC9AUoMW7tbcxY,EEH26JBcfZG9g7de5938yi45L9nFVcwdhaoqaf58pump,77p8LVx6PoNruX4hCJq5vCyEq3oABqp84XhYm4JiKsLY,create,714856.762158,2D1iGneiiT1LkQdECBzMtpWmC9BbvbAvMthtMeWkL7dJ,1072285143.237842,30.019999999999985,27.996284560422463,https://photon-sol.tinyastro.io/en/lp/EEH26JBcfZG9g7de5938yi45L9nFVcwdhaoqaf58pump
